1-220kVⅠ母电压Ua_1,2-220kVⅠ母电压Ub_2,3-220kVⅠ母电压Uc_3,4-220kVⅠ母电压3Uo_4,9-砚马Ⅰ回265电流Ia_9,10-砚马Ⅰ回265电流Ib_10,11-砚马Ⅰ回265电流Ic_11,12-砚马Ⅰ回265电流3Io_12
77.23802947998047,-6.43292236328125,-70.57618713378906,0.4119923710823059,0.25845685601234436,0.003583220997825265,-0.23341618478298187,0.017946820706129074
74.3455810546875,-0.7288532853126526,-73.3967056274414,0.3803006410598755,0.24768781661987305,0.021499326452612877,-0.24418923258781433,0.014357456006109715
71.38955688476562,4.753390789031982,-76.02706909179688,0.15845860540866852,0.23332910239696503,0.03941543027758598,-0.25137126445770264,0.014357456006109715
68.33817291259766,10.077188491821289,-78.43559265136719,0.03169172257184982,0.218970388174057,0.05733153596520424,-0.25855329632759094,0.01076809223741293
65.09608459472656,15.24254035949707,-80.43213653564453,-0.15845860540866852,0.2082013487815857,0.07524764537811279,-0.26573535799980164,0.01076809223741293
61.34543228149414,20.344512939453125,-81.92162322998047,-0.3803006410598755,0.19743230938911438,0.09674696624279022,-0.2693263590335846,0.01076809223741293
57.34049606323242,25.636621475219727,-83.3794174194336,-0.6655261516571045,0.18307359516620636,0.1110798567533493,-0.2765083909034729,0.007178728003054857
53.14485168457031,30.992109298706055,-84.61537170410156,-0.7922930121421814,0.16512520611286163,0.12899595499038696,-0.28009942173957825,0.007178728003054857
48.66313934326172,36.410972595214844,-85.59779357910156,-0.7922930121421814,0.15435616672039032,0.14691206812858582,-0.2836904525756836,0.007178728003054857
44.435707092285156,41.417877197265625,-86.23162078857422,-0.5387592315673828,0.1364077776670456,0.15766172111034393,-0.2908724844455719,0.0035893640015274286
39.763282775878906,46.20296096801758,-86.26331329345703,-0.5070675611495972,0.12204906344413757,0.17557783424854279,-0.2908724844455719,0.0
